STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
722780,23183, 20150525,   78.4,24,   40.3,24, 1009.3,24,  971.2,24,  10.0,24,   5.8,24,  13.0,  15.9,   91.9 ,  66.0 , 0.00G,999.9, 000000,
722780,23183, 20150526,   83.4,24,   39.4,24, 1010.0,24,  972.0,24,  10.0,24,   5.1,24,   9.9,  18.1,   96.1 ,  66.9 , 0.00G,999.9, 000000,
722780,23183, 20150527,   85.4,24,   36.1,24, 1009.2,24,  971.4,24,  10.0,24,   6.0,24,  14.0,  18.1,   97.0 ,  71.1 , 0.00G,999.9, 000000,
722780,23183, 20150528,   85.4,24,   34.5,24, 1009.5,24,  971.6,24,  10.0,24,   5.3,24,  11.1, 999.9,   98.1 ,  71.1 , 0.00G,999.9, 000000,
722780,23183, 20150529,   88.3,24,   30.8,24, 1009.1,24,  971.3,24,  10.0,24,   5.8,24,  11.1,  14.0,  102.9 ,  71.1 , 0.00G,999.9, 000000,
722780,23183, 20150530,   90.6,24,   30.6,24, 1008.9,24,  971.2,24,  10.0,24,   4.8,24,   9.9, 999.9,  105.1 ,  73.0 , 0.00G,999.9, 000000,
722780,23183, 20150531,   93.3,24,   32.9,24, 1007.7,24,  970.2,24,  10.0,24,   4.8,24,   9.9, 999.9,  107.1 ,  73.9 , 0.00G,999.9, 000000,
722780,23183, 20150601,   93.8,24,   30.6,24, 1007.8,24,  970.3,24,  10.0,24,   6.7,24,  15.9,  19.0,  107.1 ,  78.1 , 0.00G,999.9, 000000,
722780,23183, 20150602,   92.0,24,   30.2,24, 1008.1,24,  970.5,24,  10.0,24,   7.7,24,  17.1,  19.0,  105.1 ,  75.9 , 0.00G,999.9, 000000,
722780,23183, 20150603,   90.2,24,   23.0,24, 1006.2,24,  968.7,24,  10.0,24,   7.0,24,  15.0,  20.0,  104.0 ,  73.9 , 0.00G,999.9, 000000,
722780,23183, 20150604,   87.6,24,   19.9,24, 1004.9,24,  967.3,24,  10.0,24,   8.2,24,  14.0,  20.0,  102.0 ,  73.0 , 0.00G,999.9, 000000,
722780,23183, 20150605,   82.1,24,   55.9,24, 1006.7,23,  969.1,24,  10.0,24,  10.8,24,  17.1,  28.9,   97.0 ,  72.0 , 0.00G,999.9, 010010,
722780,23183, 20150606,   80.4,24,   58.6,24, 1006.7,23,  968.8,24,  10.0,24,   6.6,24,  12.0,  18.1,   97.0 ,  72.0 , 0.19G,999.9, 010010,
722780,23183, 20150607,   87.5,24,   34.5,24, 1007.1,24,  969.4,24,  10.0,24,   6.3,24,  12.0,  15.9,  100.0 ,  71.1 , 0.03G,999.9, 000000,
722780,23183, 20150608,   91.0,24,   36.3,24, 1007.9,24,  970.3,24,  10.0,24,   3.4,24,   9.9,  17.1,  105.1 ,  71.1 , 0.00G,999.9, 000000,
722780,23183, 20150609,   91.2,24,   50.7,24, 1007.3,24,  969.8,24,  10.0,24,   5.9,24,  14.0,  22.9,  105.1 ,  78.1 , 0.00G,999.9, 010000,
722780,23183, 20150610,   85.6,24,   63.7,24, 1007.0,24,  969.2,24,  10.0,24,   7.5,24,  12.0,  14.0,   96.1 ,  80.1 , 0.00G,999.9, 000000,
722780,23183, 20150611,   89.5,24,   55.0,24, 1004.6,24,  967.1,24,  10.0,24,   5.8,24,  14.0,  17.1,  100.0 ,  80.1 , 0.00G,999.9, 000000,
722780,23183, 20150612,   91.2,24,   40.4,24, 1003.4,24,  966.0,24,  10.0,24,   4.7,24,   8.0, 999.9,  104.0 ,  78.1 , 0.00G,999.9, 000000,
722780,23183, 20150613,   93.4,24,   38.0,24, 1002.4,24,  965.0,24,  10.0,24,   5.6,24,  12.0,  15.9,  105.1 ,  78.1 , 0.00G,999.9, 000000,
722780,23183, 20150614,   95.7,24,   42.8,24, 1002.2,24,  964.9,24,  10.0,24,   6.4,24,  12.0,  17.1,  107.1 ,  80.1 , 0.00G,999.9, 000000,
722780,23183, 20150615,   98.4,24,   42.6,24, 1003.5,24,  966.2,24,  10.0,24,   5.4,24,  13.0,  17.1,  111.9 ,  82.9 , 0.00G,999.9, 000000,
722780,23183, 20150616,   99.4,24,   40.5,24, 1005.8,24,  968.5,24,  10.0,24,   6.4,24,  15.0, 999.9,  111.9 ,  84.9 , 0.00G,999.9, 000000,
722780,23183, 20150617,  100.8,24,   41.4,24, 1006.2,24,  968.9,24,  10.0,24,   7.3,24,  14.0,  21.0,  114.1 ,  86.0 , 0.00G,999.9, 000000,
722780,23183, 20150618,  102.4,24,   38.3,24, 1005.7,24,  968.5,24,  10.0,24,   6.9,24,  14.0,  18.1,  115.0 ,  86.0 , 0.00G,999.9, 000000,
722780,23183, 20150619,  101.4,24,   35.3,24, 1005.1,24,  967.8,24,  10.0,24,   6.7,24,  15.9,  24.1,  115.0 ,  84.9 , 0.00G,999.9, 000000,
722780,23183, 20150620,   97.1,24,   22.4,24, 1005.1,24,  967.8,24,  10.0,24,   5.9,24,  12.0,  17.1,  114.1 ,  80.1 , 0.00G,999.9, 000000,
722780,23183, 20150621,   98.5,24,   43.8,24, 1006.8,24,  969.5,24,  10.0,24,   5.1,24,   9.9, 999.9,  111.9 ,  80.1 , 0.00G,999.9, 000000,
722780,23183, 20150622,   98.0,24,   45.8,24, 1008.0,24,  970.6,24,  10.0,24,   5.8,24,  13.0, 999.9,  109.0 ,  84.9 , 0.00G,999.9, 000000,
722780,23183, 20150623,   98.8,24,   43.0,24, 1007.6,24,  970.2,24,  10.0,24,   5.6,24,  15.0,  22.9,  111.0 ,  84.9 , 0.00G,999.9, 000000,
722780,23183, 20150624,  100.9,24,   36.0,24, 1005.6,24,  968.3,24,  10.0,24,   6.4,24,  15.0,  15.9,  111.9 ,  87.1 , 0.00G,999.9, 000000,
722780,23183, 20150625,   99.9,24,   49.6,24, 1007.5,24,  970.1,24,  10.0,24,   7.0,24,  15.9,  20.0,  111.9 ,  87.1 , 0.00G,999.9, 000000,
722780,23183, 20150626,   99.2,24,   52.2,24, 1007.7,24,  970.3,24,  10.0,24,   9.1,24,  13.0,  17.1,  109.9 ,  89.1 , 0.00G,999.9, 000000,
722780,23183, 20150627,   98.2,24,   57.2,24, 1008.8,24,  971.6,24,  10.0,24,   7.5,24,  14.0,  18.1,  108.0 ,  89.1 , 0.01G,999.9, 010010,
722780,23183, 20150628,   97.9,24,   55.5,24, 1009.1,24,  971.6,24,  10.0,24,   6.5,24,  38.1,  44.1,  109.9 ,  87.1 , 0.00H,999.9, 010000,
722780,23183, 20150629,   98.3,24,   59.1,24, 1008.0,24,  970.6,24,   9.8,24,   6.4,24,  18.1,  19.0,  109.9 ,  87.1 , 0.00G,999.9, 000000,
722780,23183, 20150630,   96.7,24,   62.7,24, 1007.6,24,  970.2,24,  10.0,24,   8.4,24,  15.0,  22.0,  109.9 ,  84.9 , 0.05G,999.9, 010010,
722780,23183, 20150701,   95.4,24,   61.4,24, 1007.8,24,  970.3,24,  10.0,24,   9.4,24,  15.0,  24.1,  107.1 ,  84.0 , 0.00G,999.9, 000000,
722780,23183, 20150702,   95.9,24,   58.0,24, 1008.7,24,  971.2,24,  10.0,24,  10.1,24,  15.0,  22.9,  106.0 ,  84.0 , 0.00G,999.9, 000000,
722780,23183, 20150703,   94.1,24,   59.1,24, 1006.8,24,  969.6,24,  10.0,24,   7.5,24,  15.9,  20.0,  106.0 ,  82.0 , 0.00G,999.9, 010010,
722780,23183, 20150704,   94.6,24,   60.5,24, 1005.7,24,  968.2,24,  10.0,24,   6.4,24,  20.0,  25.1,  106.0 ,  82.0 , 0.08G,999.9, 000000,
722780,23183, 20150705,   96.3,24,   56.8,24, 1007.9,24,  970.3,24,  10.0,24,   8.8,24,  20.0,  32.1,  106.0 ,  84.9 , 0.00G,999.9, 000000,
722780,23183, 20150706,   88.7,24,   64.4,24, 1010.7,23,  973.3,24,  10.0,24,   7.6,24,  19.0,  25.1,  104.0 ,  78.1 , 0.00G,999.9, 010010,
722780,23183, 20150707,   96.3,24,   57.6,24, 1008.0,24,  970.6,24,  10.0,24,   6.1,24,  14.0,  15.0,  107.1 ,  78.1 , 0.00G,999.9, 000000,
722780,23183, 20150708,   98.4,24,   45.3,24, 1004.6,24,  967.3,24,  10.0,24,   8.1,24,  14.0,  20.0,  109.0 ,  84.9 , 0.00G,999.9, 000000,
722780,23183, 20150709,   94.0,24,   39.0,24, 1005.1,24,  967.7,24,  10.0,24,   9.5,24,  18.1,  25.1,  109.0 ,  82.9 , 0.00G,999.9, 000000,
722780,23183, 20150710,   91.2,24,   41.0,24, 1006.9,24,  969.4,24,  10.0,24,   9.0,24,  17.1,  22.9,  104.0 ,  78.1 , 0.00G,999.9, 000000,
722780,23183, 20150711,   93.4,24,   52.8,24, 1008.4,24,  970.8,24,  10.0,24,   9.0,24,  21.0,  22.0,  106.0 ,  78.1 , 0.00G,999.9, 000000,
722780,23183, 20150712,   95.3,24,   39.3,24, 1010.5,24,  973.0,24,  10.0,24,   6.4,24,  14.0,  18.1,  106.0 ,  84.0 , 0.00G,999.9, 000000,
722780,23183, 20150713,   97.2,24,   53.1,24, 1008.9,24,  971.4,24,  10.0,24,   6.4,24,  13.0,  22.0,  108.0 ,  84.0 , 0.00G,999.9, 000000,
722780,23183, 20150714,   97.6,24,   54.1,24, 1006.4,24,  968.9,24,  10.0,24,   8.2,24,  15.0,  20.0,  109.0 ,  88.0 , 0.00G,999.9, 000000,
722780,23183, 20150715,   96.7,24,   55.1,24, 1006.9,24,  969.4,24,  10.0,24,   7.2,24,  17.1,  22.0,  109.0 ,  87.1 , 0.00G,999.9, 000000,
722780,23183, 20150716,   97.9,24,   52.8,24, 1007.9,24,  970.5,24,  10.0,24,   5.6,24,  13.0,  19.0,  107.1 ,  87.1 , 0.00G,999.9, 000000,
722780,23183, 20150717,   95.8,24,   57.0,24, 1007.8,24,  970.3,24,  10.0,24,   8.0,24,  15.0,  19.0,  107.1 ,  81.0 , 0.00G,999.9, 000000,
722780,23183, 20150718,   90.4,24,   62.6,24, 1009.6,24,  971.9,24,  10.0,24,   6.3,24,  17.1,  24.1,  104.0 ,  80.1 , 0.15G,999.9, 010010,
722780,23183, 20150719,   83.9,24,   66.6,24, 1013.8,24,  975.9,24,   9.7,24,   5.6,24,  18.1,  25.1,   96.1*,  75.2*, 0.18G,999.9, 010010,
722780,23183, 20150720,   91.5,24,   62.7,24, 1012.3,24,  974.4,24,  10.0,24,   6.6,24,  12.0,  17.1,  102.0 ,  77.0 , 0.00G,999.9, 000000,
722780,23183, 20150721,   94.8,24,   58.5,24, 1007.8,24,  970.3,24,  10.0,24,   5.5,24,  11.1, 999.9,  106.0 ,  84.0 , 0.00G,999.9, 000000,
722780,23183, 20150722,   96.2,24,   47.6,24, 1006.2,24,  968.8,24,  10.0,24,   5.6,24,  14.0,  19.0,  107.1 ,  84.9 , 0.00G,999.9, 000000,
722780,23183, 20150723,   95.4,24,   43.8,24, 1008.9,24,  971.3,24,  10.0,24,   5.1,24,  14.0,  15.0,  107.1 ,  84.0 , 0.00G,999.9, 000000,
722780,23183, 20150724,   93.2,24,   59.0,24, 1011.8,24,  974.1,24,  10.0,24,   5.6,24,  12.0,  17.1,  105.1 ,  84.0 , 0.00G,999.9, 000000,
722780,23183, 20150725,   97.3,24,   44.7,24, 1009.7,24,  972.2,24,  10.0,24,   6.3,24,  15.9,  19.0,  109.0 ,  87.1 , 0.00G,999.9, 000000,
722780,23183, 20150726,   97.7,24,   35.7,24, 1006.4,24,  969.1,24,  10.0,24,   7.3,24,  15.9,  19.0,  109.0 ,  86.0 , 0.00G,999.9, 000000,
722780,23183, 20150727,   97.4,24,   47.2,24, 1006.2,24,  968.8,24,  10.0,24,   7.2,24,  14.0, 999.9,  108.0 ,  86.0 , 0.00G,999.9, 000000,
722780,23183, 20150728,   97.5,24,   55.2,24, 1006.9,24,  969.5,24,  10.0,24,   7.1,24,  12.0, 999.9,  106.0 ,  86.0 , 0.00G,999.9, 000000,
722780,23183, 20150729,   93.6,24,   60.0,24, 1009.9,24,  972.4,24,   9.7,24,   7.3,24,  26.0,  40.0,  106.0 ,  87.1 , 0.00G,999.9, 000000,
722780,23183, 20150730,   92.5,24,   60.9,24, 1012.1,24,  974.5,24,  10.0,24,   8.6,24,  24.1,  28.0,  106.0 ,  84.9 , 0.00G,999.9, 000000,
722780,23183, 20150731,   98.5,24,   57.9,24, 1010.5,24,  973.0,23,  10.0,24,   5.6,24,  22.9,  29.9,  109.9 ,  84.9 , 0.00G,999.9, 010010,
722780,23183, 20150801,   86.7,24,   68.7,24, 1010.2,22,  972.1,18,   9.5,24,   5.7,24,  17.1,  22.0,  109.9 ,  78.1 , 0.72G,999.9, 010010,
722780,23183, 20150802,   95.8,24,   60.5,24, 1006.7,24,  969.2,24,  10.0,24,   6.4,24,  12.0, 999.9,  108.0 ,  80.1 , 0.00G,999.9, 000000,
722780,23183, 20150803,   98.6,24,   51.9,24, 1005.9,24,  968.5,24,  10.0,24,   5.9,24,  14.0,  20.0,  109.9 ,  86.0 , 0.00G,999.9, 000000,
722780,23183, 20150804,  100.1,24,   48.1,24, 1006.8,24,  969.5,24,  10.0,24,   6.5,24,  12.0,  17.1,  111.0 ,  87.1 , 0.00G,999.9, 000000,
722780,23183, 20150805,  101.2,24,   44.8,24, 1007.9,24,  970.6,24,  10.0,24,   5.8,24,  12.0,  22.0,  111.9 ,  88.0 , 0.00G,999.9, 000000,
722780,23183, 20150806,   99.2,24,   56.8,24, 1007.2,24,  970.1,24,  10.0,24,   6.5,24,  13.0, 999.9,  111.9 ,  89.1 , 0.00G,999.9, 000000,
722780,23183, 20150807,   96.8,24,   57.4,24, 1005.9,24,  968.7,24,  10.0,24,   5.2,24,  17.1,  28.0,  107.1 ,  89.1 , 0.00G,999.9, 000010,
722780,23183, 20150808,   86.8,24,   68.0,24, 1008.0,24,  970.3,24,   9.7,24,   7.0,24,  17.1,  19.0,  107.1 ,  79.0 , 0.37G,999.9, 010010,
722780,23183, 20150809,   95.4,24,   62.5,24, 1007.8,24,  970.3,24,  10.0,24,   4.3,24,   8.0, 999.9,  107.1 ,  80.1 , 0.00G,999.9, 000000,
722780,23183, 20150810,   95.2,24,   59.6,24, 1008.2,23,  970.9,24,   9.8,24,   6.6,24,  19.0,  29.9,  107.1 ,  86.0 , 0.00G,999.9, 010010,
722780,23183, 20150811,   93.4,24,   62.0,24, 1007.7,24,  970.4,24,  10.0,24,   5.4,24,  32.1,  45.1,  105.1 ,  75.9 , 0.00G,999.9, 010010,
722780,23183, 20150812,   90.6,24,   62.7,24, 1010.9,24,  973.3,24,   9.8,24,   6.1,24,  26.0,  34.0,  108.0 ,  75.9 , 0.22G,999.9, 010010,
722780,23183, 20150813,   99.2,24,   58.5,24, 1010.1,24,  972.5,24,  10.0,24,   5.1,24,   9.9,  15.0,  114.1 ,  79.0 , 0.00G,999.9, 000000,
722780,23183, 20150814,  103.2,24,   54.3,24, 1008.1,24,  970.8,24,  10.0,24,   5.1,24,   8.0,  14.0,  117.0 ,  89.1 , 0.00G,999.9, 000000,
722780,23183, 20150815,  103.4,24,   54.5,24, 1007.6,24,  970.3,24,  10.0,24,   4.7,24,  11.1, 999.9,  117.0 ,  93.0 , 0.00G,999.9, 000000,
722780,23183, 20150816,  102.6,24,   57.2,24, 1006.8,24,  969.5,24,  10.0,24,   5.8,24,  12.0,  18.1,  115.0 ,  93.0 , 0.00G,999.9, 000000,
722780,23183, 20150817,  100.6,24,   61.0,24, 1006.2,24,  968.9,24,  10.0,24,   9.2,24,  15.9,  21.0,  111.9 ,  91.0 , 0.00G,999.9, 000000,
722780,23183, 20150818,   97.2,24,   56.0,24, 1006.2,24,  968.9,24,  10.0,24,   8.9,24,  17.1,  21.0,  108.0 ,  88.0 , 0.00G,999.9, 000000,
722780,23183, 20150819,   96.6,24,   52.2,24, 1005.6,24,  968.1,24,  10.0,24,   6.4,24,  13.0,  15.9,  107.1 ,  86.0 , 0.00G,999.9, 000000,
722780,23183, 20150820,   97.5,24,   58.6,24, 1005.8,24,  968.4,24,  10.0,24,   6.1,24,  11.1,  18.1,  107.1 ,  86.0 , 0.00G,999.9, 000000,
722780,23183, 20150821,   97.3,24,   61.7,24, 1006.4,24,  969.0,24,  10.0,24,   5.8,24,  12.0,  17.1,  107.1 ,  88.0 , 0.00G,999.9, 000000,
722780,23183, 20150822,   96.7,24,   61.4,24, 1007.3,24,  969.9,24,  10.0,24,   8.0,24,  14.0,  19.0,  107.1 ,  88.0 , 0.00G,999.9, 000000,
722780,23183, 20150823,   96.3,24,   59.8,24, 1009.0,24,  971.5,24,  10.0,24,   5.2,24,  11.1, 999.9,  107.1 ,  87.1 , 0.00G,999.9, 000000,
722780,23183, 20150824,   96.4,24,   59.5,24, 1009.8,24,  972.3,24,  10.0,24,   7.1,24,  13.0, 999.9,  108.0 ,  87.1 , 0.00G,999.9, 000000,
722780,23183, 20150825,   93.6,24,   62.0,24, 1010.0,24,  972.4,24,  10.0,24,   5.3,24,  12.0, 999.9,  108.0 ,  84.0 , 0.04G,999.9, 010010,
722780,23183, 20150826,   90.4,24,   64.9,24, 1011.8,24,  974.1,24,  10.0,24,   6.4,24,  19.0,  39.0,  106.0 ,  84.0 , 0.01G,999.9, 010010,
722780,23183, 20150827,   97.0,24,   59.4,24, 1010.8,24,  973.2,24,   9.9,24,   6.2,24,  24.1,  34.0,  107.1*,  82.4*, 0.00G,999.9, 010010,
722780,23183, 20150828,   89.8,24,   64.8,24, 1009.8,24,  972.3,24,   9.7,24,   4.6,24,  33.0,  46.0,  109.0 ,  81.0 , 0.15G,999.9, 010010,
722780,23183, 20150829,   98.4,24,   57.6,24, 1007.0,24,  969.6,24,  10.0,24,   4.6,24,   8.9, 999.9,  111.0 ,  81.0 , 0.00G,999.9, 000000,
722780,23183, 20150830,   94.0,24,   62.8,24, 1007.4,23,  970.0,24,   9.7,24,   6.9,24,  26.0,  35.9,  111.0 ,  80.1 , 0.13G,999.9, 010010,
722780,23183, 20150831,   94.9,24,   61.7,24, 1006.9,23,  969.4,24,   9.9,24,   8.1,24,  22.0,  27.0,  108.0 ,  82.9 , 0.00G,999.9, 010010,
722780,23183, 20150901,   90.6,18,   63.5,18, 1008.0, 8,  971.1,17,   9.5,17,   6.3,17,  34.0,  53.0,  104.0*,  77.0*, 0.37G,999.9, 010010,
722780,23183, 20150902,   92.1,24,   59.9,24, 1009.4,23,  971.8,24,  10.0,24,   4.3,24,   9.9, 999.9,  100.9 ,  79.0 , 0.00G,999.9, 010010,
722780,23183, 20150903,   91.3,24,   55.2,24, 1007.9,24,  970.3,24,  10.0,24,   5.9,24,  20.0,  26.0,  100.9 ,  81.0 , 0.00G,999.9, 000000,
722780,23183, 20150904,   83.1,24,   63.3,24, 1008.1,24,  970.3,24,  10.0,24,   8.2,24,  31.1,  40.0,  100.0 ,  75.9 , 0.02G,999.9, 010000,
722780,23183, 20150905,   86.7,24,   63.5,24, 1008.7,24,  970.9,24,  10.0,24,   7.4,24,  14.0,  19.0,   98.1 ,  75.9 , 0.00G,999.9, 000000,
722780,23183, 20150906,   90.3,24,   61.7,24, 1010.0,24,  972.3,24,  10.0,24,   5.5,24,   9.9, 999.9,  104.0 ,  81.0 , 0.00G,999.9, 000000,
722780,23183, 20150907,   93.3,24,   59.6,24, 1008.4,24,  970.8,24,  10.0,24,   4.5,24,   8.9,  15.9,  104.0 ,  82.9 , 0.00G,999.9, 010000,
722780,23183, 20150908,   93.7,24,   58.7,24, 1007.7,24,  970.1,24,  10.0,24,   4.5,24,  11.1, 999.9,  105.1 ,  84.9 , 0.00G,999.9, 000000,
722780,23183, 20150909,   90.3,24,   62.3,24, 1008.7,24,  971.1,24,  10.0,24,   6.0,24,  18.1,  25.1,  105.1 ,  84.0 , 0.00G,999.9, 000010,
722780,23183, 20150910,   90.1,24,   63.9,24, 1009.7,24,  972.0,24,  10.0,24,   7.0,24,  15.9,  21.0,   96.1 ,  84.0 , 0.00G,999.9, 000000,
722780,23183, 20150911,   86.3,24,   62.5,24, 1010.5,24,  972.7,24,  10.0,24,   5.4,24,  11.1, 999.9,  102.0 ,  78.1 , 0.00G,999.9, 000000,
722780,23183, 20150912,   94.2,24,   58.9,24, 1009.6,24,  972.0,24,  10.0,24,   4.6,24,  11.1, 999.9,  107.1 ,  78.1 , 0.00G,999.9, 000000,
722780,23183, 20150913,   94.9,24,   57.0,24, 1006.9,24,  969.4,24,  10.0,24,   6.2,24,  15.0,  21.0,  107.1 ,  82.9 , 0.00G,999.9, 000000,
722780,23183, 20150914,   86.2,24,   64.1,24, 1006.8,22,  969.3,24,  10.0,24,   7.0,24,  18.1,  28.9,  102.9 ,  75.9 , 0.32G,999.9, 010010,
722780,23183, 20150915,   86.0,24,   64.7,24, 1007.6,24,  969.8,24,   9.9,24,   6.2,24,  38.1,  49.9,   97.0*,  75.2*, 0.06G,999.9, 010010,
722780,23183, 20150916,   88.0,24,   57.3,24, 1009.5,24,  971.7,24,  10.0,24,   6.7,24,  13.0,  18.1,   98.1 ,  78.1 , 0.00G,999.9, 000000,
722780,23183, 20150917,   87.9,24,   54.2,24, 1008.8,24,  971.1,24,  10.0,24,   4.5,24,   8.9, 999.9,   98.1 ,  75.9 , 0.00G,999.9, 000000,
722780,23183, 20150918,   88.7,24,   51.3,24, 1007.4,24,  969.7,24,  10.0,24,   4.1,24,  15.5,  31.1,  100.9 ,  75.9 , 0.00G,999.9, 000000,
722780,23183, 20150919,   90.4,24,   42.3,24, 1006.0,24,  968.4,24,  10.0,24,   4.3,24,   9.9, 999.9,  102.9 ,  77.0 , 0.00G,999.9, 000000,
722780,23183, 20150920,   91.9,24,   56.1,24, 1007.9,24,  970.3,24,  10.0,24,   7.2,24,  14.0,  20.0,  102.9 ,  79.0 , 0.00G,999.9, 000000,
722780,23183, 20150921,   89.3,24,   64.5,24, 1006.1,24,  968.5,24,  10.0,24,   5.3,24,  15.9,  26.0,  102.9 ,  80.1 , 0.00G,999.9, 010000,
722780,23183, 20150922,   79.2,24,   64.5,24, 1009.7,24,  971.6,24,  10.0,24,   6.4,24,  18.1, 999.9,   95.0 ,  73.9 , 0.00G,999.9, 000000,
722780,23183, 20150923,   80.7,24,   62.2,24, 1010.4,23,  972.3,24,  10.0,24,   4.0,24,  15.0,  26.0,   97.0 ,  72.0 , 0.41G,999.9, 010010,
722780,23183, 20150924,   89.0,24,   58.5,24, 1008.6,24,  970.9,24,  10.0,24,   4.1,24,   8.9, 999.9,  104.0 ,  72.0 , 0.00G,999.9, 000000,
722780,23183, 20150925,   92.9,24,   53.8,24, 1009.3,24,  971.7,24,  10.0,24,   6.1,24,  13.0,  21.0,  104.0 ,  77.0 , 0.00G,999.9, 000000,
722780,23183, 20150926,   92.6,24,   53.0,24, 1008.8,24,  971.2,24,  10.0,24,   7.7,24,  14.0,  20.0,  105.1 ,  82.0 , 0.00G,999.9, 000000,
722780,23183, 20150927,   92.2,24,   49.2,24, 1006.8,24,  969.3,24,  10.0,24,   4.8,24,   9.9, 999.9,  105.1 ,  81.0 , 0.00G,999.9, 000000,
722780,23183, 20150928,   92.1,24,   52.2,24, 1007.0,24,  969.4,24,  10.0,24,   4.4,24,   8.9, 999.9,  104.0 ,  80.1 , 0.00G,999.9, 000000,
722780,23183, 20150929,   91.0,24,   53.3,24, 1007.3,24,  969.8,24,  10.0,24,   4.3,24,   8.9, 999.9,  104.0 ,  79.0 , 0.00G,999.9, 000000,
722780,23183, 20150930,   91.8,24,   50.6,24, 1007.1,24,  969.5,24,  10.0,24,   4.5,24,   8.0, 999.9,  106.0 ,  78.1 , 0.00G,999.9, 000000,
722780,23183, 20151002,   89.2,24,   42.6,24, 1006.7,24,  969.1,24,  10.0,24,   5.3,24,  15.0, 999.9,  106.0 ,  75.0 , 0.00G,999.9, 000000,
722780,23183, 20151003,   83.3,24,   36.8,24, 1001.8,24,  964.2,24,  10.0,24,   5.6,24,  14.0, 999.9,   98.1 ,  70.0 , 0.00G,999.9, 000000,
722780,23183, 20151004,   83.5,24,   44.9,24, 1000.6,24,  963.1,24,  10.0,24,   8.1,24,  18.1,  26.0,   95.0 ,  70.0 , 0.00G,999.9, 010000,
722780,23183, 20151005,   81.0,24,   56.0,24, 1006.2,24,  968.3,24,  10.0,24,   9.2,24,  18.1,  28.0,   95.0 ,  70.0 , 0.02G,999.9, 000000,
722780,23183, 20151006,   73.8,24,   57.3,24, 1013.5,24,  975.2,24,  10.0,24,   7.6,24,  15.0,  21.0,   89.1 ,  66.9 , 0.08G,999.9, 010010,
722780,23183, 20151007,   69.5,24,   58.5,24, 1014.5,24,  975.8,24,   9.9,24,   3.0,24,  11.1, 999.9,   82.9 ,  64.0 , 0.15G,999.9, 010000,
722780,23183, 20151008,   77.1,24,   54.6,24, 1013.0,24,  974.6,24,  10.0,24,   3.6,24,   7.0, 999.9,   91.9 ,  64.0 , 0.00G,999.9, 000000,
722780,23183, 20151009,   83.4,24,   52.3,24, 1012.6,24,  974.5,24,  10.0,24,   5.8,24,  14.0,  24.1,   95.0 ,  66.0 , 0.00G,999.9, 000000,
722780,23183, 20151010,   84.8,24,   51.0,24, 1014.7,24,  976.6,24,  10.0,24,   5.7,24,  11.1, 999.9,   95.0 ,  73.0 , 0.00G,999.9, 000000,
722780,23183, 20151011,   85.3,24,   54.0,24, 1012.7,24,  974.7,24,  10.0,24,   3.4,24,   8.9, 999.9,   98.1 ,  73.0 , 0.00G,999.9, 000000,
722780,23183, 20151012,   86.4,24,   53.1,24, 1011.4,24,  973.5,24,  10.0,24,   3.7,24,   8.9, 999.9,   98.1 ,  73.9 , 0.00G,999.9, 000000,
722780,23183, 20151013,   86.0,24,   54.6,24, 1013.8,24,  975.9,24,  10.0,24,   3.5,24,   9.9, 999.9,   98.1 ,  75.0 , 0.00G,999.9, 000000,
722780,23183, 20151014,   87.0,24,   53.3,24, 1012.3,24,  974.4,24,  10.0,24,   3.6,24,   8.9, 999.9,  100.0 ,  75.0 , 0.00G,999.9, 000000,
722780,23183, 20151015,   87.5,24,   50.0,24, 1009.2,24,  971.5,24,  10.0,24,   4.6,24,   8.0, 999.9,  100.0 ,  75.9 , 0.00G,999.9, 000000,
722780,23183, 20151016,   85.5,24,   52.6,24, 1009.3,24,  971.4,24,  10.0,24,   7.6,24,  24.1,  34.0,   97.0 ,  73.9 , 0.00G,999.9, 010000,
722780,23183, 20151017,   78.3,24,   59.4,24, 1011.6,24,  973.4,24,   9.9,24,   6.7,24,  14.0,  19.0,   97.0 ,  72.0 , 0.02G,999.9, 010000,
722780,23183, 20151018,   80.4,24,   58.6,24, 1010.6,24,  972.4,24,  10.0,24,   7.8,24,  13.0,  19.0,   91.9 ,  71.1 , 0.02G,999.9, 010010,
722780,23183, 20151019,   75.7,24,   64.0,24, 1009.8,24,  971.6,24,   9.8,24,   4.4,24,  17.1,  27.0,   91.9 ,  68.0 , 0.32G,999.9, 010010,
722780,23183, 20151020,   76.0,24,   57.9,24, 1007.1,24,  969.0,24,  10.0,24,   5.3,24,  32.1,  36.9,   86.0 ,  66.9 , 0.00G,999.9, 010010,
722780,23183, 20151021,   70.5,24,   53.9,24, 1008.9,24,  970.5,24,  10.0,24,   5.6,24,  12.0,  15.9,   81.0 ,  64.0 , 0.00G,999.9, 010000,
722780,23183, 20151022,   68.7,24,   51.2,24, 1011.8,24,  973.2,24,  10.0,24,   4.0,24,   7.0, 999.9,   79.0 ,  61.0 , 0.00G,999.9, 000000,
